Coolio,2,16,2022-10-12,2022-10-13,62
Coolio,2,16,2022-11-01,2022-11-02,112
Coolio,2,16,2022-11-18,2022-11-19,131
Coolio,2,16,2022-11-28,2022-11-29,164
Coolio,2,16,2022-12-07,2022-12-08,192
Coolio,2,16,2022-12-26,2022-12-27,160
Coolio,2,16,2023-01-13,2023-01-14,172
Coolio,2,16,2023-02-22,2023-02-23,187
Coolio,2,16,2023-03-01,2023-03-02,183
Coolio,2,16,2023-04-11,2023-04-12,186
Coolio,2,16,2023-04-26,2023-04-27,194
BlocBoy JB,2,16,2018-11-13,2018-11-14,145
BlocBoy JB,2,16,2018-12-12,2018-12-13,144
BlocBoy JB,2,16,2018-12-17,2018-12-18,157
BlocBoy JB,2,16,2019-01-26,2019-01-27,155
MC Bruninho,2,16,2020-11-01,2020-11-07,173
BlocBoy JB,2,16,2019-02-12,2019-02-13,153
BlocBoy JB,2,16,2019-02-23,2019-02-24,160
BlocBoy JB,2,16,2019-02-26,2019-02-27,156
Dean Lewis,2,16,2020-10-11,2020-10-12,138
BlocBoy JB,2,16,2019-03-11,2019-03-12,185
Dean Lewis,2,16,2020-10-25,2020-10-26,132
Dean Lewis,2,16,2020-11-01,2020-11-02,144
Naps,2,16,2020-10-09,2020-10-10,95
Fuego,2,16,2021-11-10,2021-11-11,155
Naps,2,16,2020-10-16,2020-10-17,132
Digital Farm Animals,2,16,2021-01-18,2021-01-19,176
Naps,2,16,2020-10-23,2020-10-24,173
Dean Lewis,2,16,2020-11-08,2020-11-09,146
Quavo,2,15.5,2022-11-23,2023-03-17,145
Mari Fernandez,2,15.5,2023-04-28,2023-04-29,96
Sebastian Yatra,2,15.333333334,2023-05-26,2023-05-27,144
Sebastian Yatra,2,15.333333334,2023-05-19,2023-05-20,161
Lil Mosey,2,15,2018-10-28,2018-10-29,58
Sebastian Yatra,2,15,2018-06-27,2018-06-28,83
Lil Mosey,2,15,2018-10-24,2018-10-25,55
Shirin David,2,15,2021-05-17,2021-07-02,96
Justin Timberlake,2,15,2022-08-04,2022-08-05,80
Omar Apollo,2,14,2022-11-13,2022-11-14,145
La Joaqui,2,14,2023-02-10,2023-02-11,168
Omar Apollo,2,14,2022-11-21,2022-11-22,143
Omar Apollo,2,14,2023-01-03,2023-01-04,165
Omar Apollo,2,14,2023-01-08,2023-01-09,145
Omar Apollo,2,14,2023-01-25,2023-01-30,189
Selena Gomez,2,14,2020-04-05,2020-04-06,100
Farruko,2,14,2020-04-04,2020-04-05,125
Selena Gomez,2,14,2020-05-31,2020-06-01,166
Neo Beats,2,14,2022-03-04,2022-03-05,53
ScHoolboy Q,2,14,2018-03-26,2018-03-27,167
Selena Gomez,2,14,2020-06-03,2020-06-04,154
The Script,2,14,2017-10-10,2017-10-11,197
The Script,2,14,2017-09-25,2017-09-26,170
The Script,2,14,2017-09-16,2017-09-17,181
The Script,2,14,2017-09-11,2017-09-12,152
Naps,2,14,2020-09-11,2020-09-12,87
Ayra Starr,2,14,2023-02-28,2023-03-01,188
Blueface,2,14,2019-03-30,2019-03-31,65
Ray Dalton,2,14,2022-04-08,2022-04-09,165
Ray Dalton,2,14,2022-04-22,2022-04-23,152
Aitana,2,14,2021-09-17,2021-09-18,142
Aitana,2,14,2021-09-23,2021-09-24,132
HRVY,2,14,2018-03-12,2018-03-13,186
Like Mike,2,14,2019-08-14,2019-08-15,87
Selena Gomez,2,14,2020-06-07,2020-06-08,148
Selena Gomez,2,14,2020-06-21,2020-06-22,158
Aitana,2,14,2021-10-08,2021-10-09,115
Selena Gomez,2,14,2020-09-01,2020-09-02,193
Selena Gomez,2,14,2020-09-23,2020-09-24,194
Ray Dalton,2,14,2022-05-25,2022-05-26,183
MNEK,2,14,2021-09-27,2021-09-28,147
Aitana,2,14,2021-11-29,2021-11-30,49
Jowell & Randy,2,14,2020-06-27,2020-06-28,43
Jowell & Randy,2,14,2020-07-04,2020-07-05,48
Ray Dalton,2,14,2022-06-09,2022-06-11,188
Ava Max,2,14,2018-12-30,2018-12-31,5
Maren Morris,2,14,2018-12-17,2018-12-18,131
Jowell & Randy,2,14,2020-07-11,2020-07-12,66
Naps,2,14,2020-09-25,2020-09-26,105
Maren Morris,2,14,2019-04-24,2019-04-25,139
Naps,2,14,2020-09-29,2020-09-30,117
MC Jacaré,2,14,2020-09-12,2020-09-19,188
Hugo & Guilherme,2,14,2022-03-18,2022-03-19,87
Sean Paul,2,14,2018-07-23,2018-07-24,136
SZA,2,14,2018-01-15,2018-01-16,171
Aitana,2,14,2021-12-06,2021-12-07,52
Ray Dalton,2,14,2022-06-14,2022-06-15,188
Ray Dalton,2,14,2023-05-05,2023-05-06,119
Jowell & Randy,2,14,2020-03-28,2020-03-29,8
Like Mike,2,14,2019-08-07,2019-08-08,90
Ray Dalton,2,14,2023-04-14,2023-04-15,135
Blueface,2,14,2019-05-03,2019-05-04,127
Jowell & Randy,2,14,2020-03-10,2020-03-11,8
Ray Dalton,2,14,2023-04-11,2023-04-12,137
Ray Dalton,2,14,2023-04-03,2023-04-04,142
Jowell & Randy,2,14,2020-07-25,2020-07-26,94
MNEK,2,14,2021-08-16,2021-08-17,99
Aitana,2,14,2021-12-13,2021-12-14,55
Hugo & Guilherme,2,14,2022-03-04,2022-03-05,80
MNEK,2,14,2021-07-28,2021-07-29,87
Aitana,2,14,2022-01-03,2022-01-04,40
Aitana,2,14,2022-03-04,2022-03-05,35
MNEK,2,14,2021-06-21,2021-06-22,67
Blueface,2,14,2019-04-24,2019-04-25,119
Digital Farm Animals,2,14,2018-04-25,2018-04-26,171
MNEK,2,14,2021-06-15,2021-06-16,64
Aitana,2,14,2022-03-22,2022-03-23,65
Digital Farm Animals,2,14,2018-04-14,2018-04-15,138
MNEK,2,14,2021-06-09,2021-06-10,60
Digital Farm Animals,2,14,2017-11-01,2017-11-02,94
MNEK,2,14,2021-05-28,2021-05-29,64
Hugo & Guilherme,2,14,2022-01-14,2022-01-15,80
MNEK,2,14,2021-04-21,2021-04-22,41
Armani White,2,14,2022-09-09,2022-09-10,97
Sean Paul,2,14,2018-07-16,2018-07-17,131
Digital Farm Animals,2,14,2017-11-15,2017-11-16,59
Armani White,2,14,2022-09-16,2022-09-17,65
Armani White,2,14,2022-09-27,2022-09-28,68
Ava Max,2,14,2019-02-22,2019-02-23,12
Digital Farm Animals,2,14,2017-12-11,2017-12-12,57
Armani White,2,14,2022-11-01,2022-11-02,113
MNEK,2,14,2021-03-29,2021-03-30,46
Maren Morris,2,14,2018-12-30,2018-12-31,58
Maren Morris,2,14,2019-01-14,2019-01-15,107
MNEK,2,14,2021-01-25,2021-01-26,30
MNEK,2,14,2021-01-11,2021-01-12,23
MNEK,2,14,2021-01-07,2021-01-08,20
MNEK,2,14,2020-12-30,2020-12-31,10
Jowell & Randy,2,14,2020-09-15,2020-09-16,170
Jowell & Randy,2,14,2020-09-26,2020-09-27,136
Maren Morris,2,14,2019-02-17,2019-02-18,143
Ava Max,2,14,2019-09-28,2019-09-29,95
Ava Max,2,14,2019-10-29,2019-10-30,121
Jowell & Randy,2,14,2020-09-29,2020-09-30,163
Digital Farm Animals,2,14,2018-04-02,2018-04-03,123
Ava Max,2,14,2019-11-01,2019-11-02,111
Ava Max,2,14,2019-11-15,2019-11-16,108
Ray Dalton,2,14,2023-01-20,2023-01-21,152
Blueface,2,14,2019-04-18,2019-04-19,86
Hugo & Guilherme,2,14,2022-01-28,2022-01-29,63
Ray Dalton,2,14,2022-12-21,2022-12-22,190
Ray Dalton,2,14,2022-11-22,2022-11-23,154
Ray Dalton,2,14,2022-09-16,2022-09-17,175
Ava Max,2,14,2019-11-28,2019-11-29,128
MNEK,2,14,2021-09-30,2021-10-01,122
Jowell & Randy,2,14,2020-10-22,2020-10-24,175
Jowell & Randy,2,14,2020-10-31,2020-11-01,154
Jowell & Randy,2,14,2020-11-11,2020-11-12,185
Jowell & Randy,2,14,2020-06-12,2020-06-13,36
Kygo,2,14,2019-11-15,2019-11-16,67
Kygo,2,14,2019-11-08,2019-11-09,62
Kygo,2,14,2019-11-18,2019-11-19,77
Kygo,2,14,2019-11-04,2019-11-05,64
Kygo,2,14,2019-11-01,2019-11-02,61
Kygo,2,14,2019-10-18,2019-10-19,35
Kygo,2,14,2019-10-04,2019-10-05,39
Kygo,2,14,2019-09-25,2019-09-26,38
Kygo,2,14,2019-09-20,2019-09-21,37
Kygo,2,14,2019-08-08,2019-08-09,36
Maren Morris,2,14,2018-09-15,2018-09-16,92
Kygo,2,14,2019-11-25,2019-11-26,96
(G)I-DLE,2,14,2022-10-18,2022-10-19,104
(G)I-DLE,2,14,2022-10-29,2022-10-30,115
(G)I-DLE,2,14,2022-11-05,2022-11-06,141
Maren Morris,2,14,2019-08-11,2019-08-12,171
Kygo,2,14,2020-02-24,2020-02-25,166
Kygo,2,14,2020-02-27,2020-02-28,164
Jowell & Randy,2,14,2020-05-22,2020-05-23,23
Like Mike,2,14,2019-09-17,2019-09-18,101
Kygo,2,14,2020-03-03,2020-03-04,171
Maren Morris,2,14,2018-09-18,2018-09-19,88
Maren Morris,2,14,2018-09-11,2018-09-12,88
southstar,2,14,2022-10-11,2022-10-12,81
Maren Morris,2,14,2018-10-06,2018-10-07,92
Maren Morris,2,14,2018-10-20,2018-10-21,94
Jowell & Randy,2,14,2020-05-16,2020-05-17,20
southstar,2,14,2022-10-14,2022-10-15,69
southstar,2,14,2022-10-27,2022-10-28,157
Dedublüman,2,14,2022-10-01,2022-10-02,163
(G)I-DLE,2,14,2022-11-12,2022-11-13,146
Zé Felipe,2,14,2022-01-07,2022-01-08,106
Will Smith,2,14,2018-11-16,2018-11-17,151
KitschKrieg,2,14,2020-07-24,2020-08-07,168
Will Smith,2,14,2018-10-26,2018-10-27,141
Will Smith,2,14,2018-10-23,2018-10-24,161
Will Smith,2,14,2018-10-12,2018-10-13,163
Maren Morris,2,14,2018-09-08,2018-09-09,93
MNEK,2,14,2020-12-21,2020-12-22,43
Tiago PZK,2,14,2021-12-16,2021-12-17,96
Tiago PZK,2,14,2021-12-13,2021-12-14,98
Tiago PZK,2,14,2021-12-06,2021-12-07,92
MNEK,2,14,2021-10-29,2021-10-30,180
Ray Dalton,2,14,2023-05-17,2023-05-18,148
Ray Dalton,2,14,2023-01-27,2023-01-28,141
Ray Dalton,2,14,2023-03-10,2023-03-11,146
MNEK,2,14,2020-12-14,2020-12-15,38
MNEK,2,14,2020-11-23,2020-11-24,22
Jowell & Randy,2,14,2020-10-03,2020-10-04,155
MNEK,2,14,2020-09-14,2020-09-15,12
Ava Max,2,14,2018-11-05,2018-11-06,15
Maren Morris,2,14,2019-02-05,2019-02-06,132
Jowell & Randy,2,14,2020-12-02,2020-12-03,158
Maren Morris,2,14,2018-09-02,2018-09-03,81
Taylor Swift,2,14,2021-01-24,2021-01-25,35
Ray Dalton,2,14,2023-03-31,2023-04-01,144
Lennon Stella,2,14,2018-11-01,2018-11-05,181
Skinner & Lightning Seeds,2,14,2018-07-11,2021-07-07,86
Ray Dalton,2,14,2023-03-20,2023-03-21,154
Ray Dalton,2,14,2023-03-15,2023-03-16,143
Ava Max,2,14,2018-11-16,2018-11-17,14
Maren Morris,2,14,2018-08-20,2018-08-21,59
Maren Morris,2,14,2018-08-14,2018-08-15,52
Maren Morris,2,14,2018-07-17,2018-07-18,43
Ava Max,2,14,2018-11-29,2018-11-30,15
Ava Max,2,14,2018-12-03,2018-12-04,12
Maren Morris,2,14,2019-06-26,2019-06-27,145
Ava Max,2,14,2018-12-10,2018-12-11,12
Zé Felipe,2,14,2021-12-17,2021-12-18,113
Ava Max,2,14,2018-12-26,2018-12-27,8
Zé Felipe,2,14,2021-12-11,2021-12-12,104
Lyanno,2,14,2020-05-07,2020-05-09,172
Like Mike,2,14,2019-10-11,2019-10-12,97
Maren Morris,2,14,2018-07-14,2018-07-15,45
MNEK,2,14,2020-09-10,2020-09-11,12
Maren Morris,2,14,2018-10-27,2018-10-28,96
Maren Morris,2,14,2019-06-19,2019-06-20,148
Maren Morris,2,14,2018-06-20,2018-06-21,42
Maren Morris,2,14,2019-06-05,2019-06-06,153
Maren Morris,2,14,2018-06-16,2018-06-17,30
Matheus & Kauan,2,14,2018-07-13,2018-07-14,142
Matheus & Kauan,2,14,2018-06-20,2018-06-21,172
Matheus & Kauan,2,14,2018-06-15,2018-06-16,133
Maren Morris,2,14,2018-06-05,2018-06-06,28
Maren Morris,2,14,2018-12-10,2018-12-11,107
Maren Morris,2,14,2018-04-12,2018-04-13,9
Matheus & Kauan,2,14,2018-05-30,2018-05-31,173
AJR,2,14,2017-03-28,2017-03-29,49
Maren Morris,2,14,2018-04-03,2018-04-04,8
Maren Morris,2,14,2019-08-27,2019-08-28,191
AJR,2,14,2017-03-31,2017-04-01,47
Offset,2,14,2017-06-25,2017-06-26,74
AJR,2,14,2017-04-18,2017-04-19,58
Ray Dalton,2,14,2022-02-25,2022-02-26,173
Jowell & Randy,2,14,2020-05-09,2020-05-10,22
Aitana,2,14,2022-04-01,2022-04-02,65
Lyanno,2,14,2020-05-13,2020-05-14,158
Ray Dalton,2,14,2022-03-18,2022-03-19,169
Maren Morris,2,14,2019-05-27,2019-05-28,152
Offset,2,14,2017-07-02,2017-07-03,92
Offset,2,14,2017-07-22,2017-07-23,143
Offset,2,14,2017-07-29,2017-07-30,131
AJR,2,14,2017-06-24,2017-06-25,131
AJR,2,14,2017-07-15,2017-07-16,151
Offset,2,14,2017-08-12,2017-08-13,145
AJR,2,14,2017-07-26,2017-07-27,165
Wisin & Yandel,2,14,2018-11-23,2018-11-24,192
Offset,2,14,2017-09-19,2017-09-20,185
Hugo & Guilherme,2,14,2022-03-11,2022-03-12,86
Offset,2,14,2017-09-26,2017-09-27,190
AJR,2,14,2017-07-29,2017-07-30,157
AJR,2,14,2017-08-06,2017-08-07,183
AJR,2,14,2017-08-10,2017-08-13,196
Maren Morris,2,14,2018-03-24,2018-03-25,7
Maren Morris,2,14,2018-03-09,2018-03-10,6
Maren Morris,2,14,2018-02-11,2018-02-12,12
Jasiel Nuñez,2,14,2023-05-05,2023-05-06,158
Jasiel Nuñez,2,14,2023-04-26,2023-04-27,183
Lyanno,2,14,2020-05-27,2020-05-28,154
Jowell & Randy,2,14,2020-05-02,2020-05-03,23
Ray Dalton,2,14,2022-04-01,2022-04-02,157
Ayra Starr,2,14,2023-02-10,2023-02-11,145
Shawn Mendes,2,14,2021-04-05,2021-04-06,90
Ayra Starr,2,14,2023-02-22,2023-02-23,181
Adria Proenza,2,14,2019-11-21,2019-11-24,177
Aitana,2,14,2022-08-19,2022-08-20,188
Omar Apollo,2,14,2022-10-02,2022-10-03,47
Omar Apollo,2,14,2022-10-09,2022-10-10,48
Aitana,2,14,2022-05-31,2022-06-02,195
Omar Apollo,2,14,2022-10-23,2022-10-24,80
KAROL G,2,14,2018-09-05,2018-09-06,118
Aitana,2,14,2022-04-16,2022-04-17,82
La Joaqui,2,14,2023-02-03,2023-02-04,135
Farruko,2,14,2020-04-11,2020-04-12,130
Neo Beats,2,14,2022-01-28,2022-01-29,40
Aitana,2,14,2022-07-01,2022-07-02,174
Like Mike,2,14,2019-09-23,2019-09-24,104
Darell,2,14,2019-04-15,2019-04-16,34
Shawn Mendes,2,14,2021-03-24,2021-03-25,98
Shawn Mendes,2,14,2021-03-21,2021-03-22,98
Almighty,2,14,2019-11-06,2019-11-07,182
Neo Beats,2,14,2022-04-01,2022-04-02,117
Loreda,2,14,2020-03-11,2020-03-27,82
Natti Natasha,2,14,2019-11-20,2019-11-21,89
Almighty,2,14,2019-10-30,2019-10-31,169
Almighty,2,14,2019-10-07,2019-10-08,185
Almighty,2,14,2019-10-02,2019-10-03,168
Lyanno,2,14,2020-06-12,2020-06-13,149
Shawn Mendes,2,14,2021-03-14,2021-03-15,76
Neo Beats,2,14,2022-01-11,2022-01-12,49
Neo Beats,2,14,2022-01-14,2022-01-15,30
Whitney Houston,2,13.5,2020-08-22,2020-12-31,81
Ozuna,2,13,2021-05-22,2022-06-03,156
Mambo Kingz,2,12,2021-05-12,2021-05-13,108
Farruko,2,12,2017-01-05,2017-01-07,186
Farruko,2,12,2017-02-15,2017-02-16,173
Farruko,2,12,2017-02-28,2017-03-01,181
anees,2,12,2022-05-02,2022-05-03,187
Lenny Tavárez,2,12,2018-06-09,2018-06-10,167
Lenny Tavárez,2,12,2018-05-12,2018-05-13,160
Lenny Tavárez,2,12,2018-05-05,2018-05-06,172
Lenny Tavárez,2,12,2018-05-02,2018-05-03,177
Zach Bryan,2,12,2023-02-02,2023-02-03,111
Zach Bryan,2,12,2023-01-22,2023-01-23,97
V,2,12,2017-02-22,2017-02-24,184
V,2,12,2017-02-26,2017-02-27,160
Reik,2,12,2019-04-15,2019-04-16,71
Reik,2,12,2019-04-24,2019-04-25,80
Reik,2,12,2019-06-03,2019-06-04,152
Zach Bryan,2,12,2022-09-11,2022-09-12,124
Zach Bryan,2,12,2022-09-18,2022-09-19,126
Reik,2,12,2019-06-25,2019-06-26,187
TINI,2,12,2023-01-21,2023-01-22,181
Josh Levi,2,12,2022-03-26,2022-03-27,97
Josh Levi,2,12,2022-04-02,2022-04-03,104
Josh Levi,2,12,2022-04-09,2022-04-10,147
Tanishk Bagchi,2,12,2021-09-04,2021-09-05,92
Tanishk Bagchi,2,12,2021-09-11,2021-09-12,85
Tanishk Bagchi,2,12,2021-09-18,2021-09-19,115
Tanishk Bagchi,2,12,2021-09-25,2021-09-26,127
Tanishk Bagchi,2,12,2021-10-02,2021-10-03,128
Josh Levi,2,12,2022-04-16,2022-04-17,171
Zach Bryan,2,12,2023-01-19,2023-01-20,96
Zach Bryan,2,12,2022-09-25,2022-09-26,116
Mambo Kingz,2,12,2021-07-07,2021-07-08,177
Apache 207,2,12,2023-02-03,2023-02-04,142
Omar Montes,2,12,2019-11-08,2019-11-09,157
Omar Montes,2,12,2019-10-27,2019-10-28,125
Apache 207,2,12,2023-01-26,2023-01-27,110
Mambo Kingz,2,12,2021-05-17,2021-05-18,125
Vince Guaraldi Trio,2,12,2017-12-09,2017-12-10,168
Bianca,2,12,2022-07-29,2022-07-30,130
Bianca,2,12,2022-07-15,2022-07-16,102
Bianca,2,12,2022-07-08,2022-07-09,96
Sia,2,12,2023-05-08,2023-05-09,142
Sia,2,12,2023-05-01,2023-05-02,141
Sia,2,12,2023-04-24,2023-04-25,156
Sia,2,12,2023-04-17,2023-04-18,137
Mambo Kingz,2,12,2021-05-07,2021-05-08,111
Cali Y El Dandee,2,12,2017-04-05,2017-04-06,187
Cali Y El Dandee,2,12,2017-05-16,2017-05-17,177
Zach Bryan,2,12,2022-11-27,2022-11-28,101
Zach Bryan,2,12,2022-11-20,2022-11-21,94
Cali Y El Dandee,2,12,2017-06-08,2017-06-10,177
Sia,2,12,2023-04-12,2023-04-13,119
Sia,2,12,2023-04-03,2023-04-04,124
Sia,2,12,2023-03-20,2023-03-21,139
Sia,2,12,2023-03-13,2023-03-14,128
Cali Y El Dandee,2,12,2017-06-22,2017-06-23,189
Cali Y El Dandee,2,12,2017-07-07,2017-07-08,185
Elams,2,12,2020-09-29,2020-09-30,117
Elams,2,12,2020-09-25,2020-09-26,105
Elams,2,12,2020-09-11,2020-09-12,87
LANY,2,12,2018-08-13,2018-08-14,182
LANY,2,12,2018-08-05,2018-08-06,164
LANY,2,12,2018-07-25,2018-07-26,174
Sia,2,12,2023-01-09,2023-01-10,97
De La Ghetto,2,12,2017-11-14,2017-11-15,178
De La Ghetto,2,12,2017-11-17,2017-11-18,165
Sia,2,12,2022-11-07,2022-11-08,138
Zach Bryan,2,12,2022-11-13,2022-11-14,85
Sia,2,12,2022-09-10,2022-09-11,136
Camila Cabello,2,12,2022-07-30,2022-07-31,27
Camila Cabello,2,12,2022-08-31,2022-09-01,41
Camila Cabello,2,12,2022-09-19,2022-09-20,63
Camila Cabello,2,12,2022-10-03,2022-10-04,69
Camila Cabello,2,12,2022-10-10,2022-10-11,72
Camila Cabello,2,12,2022-10-24,2022-10-25,110
Kyla,2,12,2023-05-26,2023-05-27,169
Kyla,2,12,2023-05-16,2023-05-17,179
Kyla,2,12,2023-05-02,2023-05-03,143
Kyla,2,12,2023-03-02,2023-03-15,198
Kyla,2,12,2022-08-10,2022-08-11,191
Kyla,2,12,2022-07-09,2022-07-10,177
Sia,2,12,2022-08-28,2022-08-29,141
Kyla,2,12,2022-05-07,2022-05-08,176
Kyla,2,12,2022-04-27,2022-04-28,154
Kyla,2,12,2022-04-02,2022-04-03,147
Kyla,2,12,2022-03-23,2022-03-24,147
Sia,2,12,2022-07-03,2022-07-04,148
Sia,2,12,2022-06-19,2022-06-20,167
Kyla,2,12,2022-03-16,2022-03-17,146
Kyla,2,12,2022-03-09,2022-03-10,146
Kyla,2,12,2022-02-22,2022-02-23,164
Kyla,2,12,2021-08-24,2021-08-25,184
Kyla,2,12,2021-08-18,2021-08-19,189
Kyla,2,12,2021-07-28,2021-07-29,172
Kyla,2,12,2021-07-14,2021-07-15,178
Kyla,2,12,2021-06-17,2021-06-18,153
Kyla,2,12,2021-06-13,2021-06-14,169
Kyla,2,12,2021-06-05,2021-06-06,168
Sia,2,12,2022-05-23,2022-05-24,141
Kyla,2,12,2021-05-26,2021-05-27,160
Sia,2,12,2022-05-18,2022-05-19,135
Sia,2,12,2022-04-17,2022-04-18,106
Kyla,2,12,2021-05-19,2021-05-20,156
Kyla,2,12,2021-05-10,2021-05-11,181
Kyla,2,12,2018-10-28,2018-10-31,174
Kyla,2,12,2018-10-13,2018-10-14,172
Kyla,2,12,2018-09-18,2018-09-22,188
Kyla,2,12,2018-09-05,2018-09-06,171
Kyla,2,12,2018-08-25,2018-08-26,156
Kyla,2,12,2018-08-22,2018-08-23,165
Kyla,2,12,2018-08-11,2018-08-12,162
Sia,2,12,2022-04-03,2022-04-04,113
Kyla,2,12,2018-08-01,2018-08-02,145
Sia,2,12,2022-03-23,2022-03-24,120
Mau y Ricky,2,12,2019-09-06,2019-09-07,135
Kofs,2,12,2020-10-23,2020-10-24,173
Kofs,2,12,2020-10-16,2020-10-17,132
Kofs,2,12,2020-10-09,2020-10-10,95
Wisin,2,12,2019-10-18,2019-10-19,50
Wisin,2,12,2019-10-26,2019-10-27,58
Wisin,2,12,2019-10-29,2019-10-30,58
Wisin,2,12,2019-11-01,2019-11-02,51
Wisin,2,12,2020-01-03,2020-01-04,86
Wisin,2,12,2020-01-07,2020-01-08,89
Wisin,2,12,2020-01-18,2020-01-19,114
Wisin,2,12,2020-01-28,2020-01-29,108
Wisin,2,12,2020-02-15,2020-02-16,137
Gucci Mane,2,12,2017-05-20,2017-05-21,158
Gucci Mane,2,12,2017-05-16,2017-05-17,162
Duki,2,12,2018-04-14,2018-04-15,182
Duki,2,12,2018-04-11,2018-04-12,188
Prince Royce,2,12,2017-04-03,2017-04-04,165
Prince Royce,2,12,2017-04-08,2017-04-10,181
Duki,2,12,2018-03-31,2018-04-01,160
Rvssian,2,12,2017-09-30,2017-10-01,95
Rvssian,2,12,2017-10-04,2017-10-05,113
Duki,2,12,2018-03-28,2018-03-29,146
Rvssian,2,12,2017-11-10,2017-11-11,149
Maroon 5,2,12,2017-08-15,2017-08-16,194
Maroon 5,2,12,2017-07-31,2017-08-01,164
Rvssian,2,12,2017-11-17,2017-11-18,164
Gucci Mane,2,12,2017-05-09,2017-05-10,162
Morat,2,12,2018-10-26,2018-10-27,193
Mambo Kingz,2,12,2021-05-03,2021-05-04,116
Mambo Kingz,2,12,2021-04-26,2021-04-27,143
Alex Aiono,2,12,2017-06-17,2017-06-18,142
Alex Aiono,2,12,2017-07-17,2017-07-18,143
Alex Aiono,2,12,2017-07-25,2017-07-26,167
Mambo Kingz,2,12,2021-04-19,2021-04-20,156
Alex Aiono,2,12,2017-08-04,2017-08-05,174
Migos,2,12,2018-06-13,2018-06-14,57
Mambo Kingz,2,12,2021-04-16,2021-04-17,157
SZA,2,12,2019-01-14,2019-01-15,183
SZA,2,12,2019-01-07,2019-01-08,176
Gucci Mane,2,12,2017-05-06,2017-05-07,151
Gucci Mane,2,12,2017-04-29,2017-04-30,142
Gucci Mane,2,12,2017-04-26,2017-04-27,142
Gucci Mane,2,12,2017-04-19,2017-04-20,138
Gucci Mane,2,12,2017-04-08,2017-04-09,109
Migos,2,12,2018-06-07,2018-06-08,60
Sebastian Yatra,2,12,2019-07-10,2019-07-11,67
Sebastian Yatra,2,12,2019-07-23,2019-07-24,70
Sebastian Yatra,2,12,2019-07-26,2019-07-27,65
Sebastian Yatra,2,12,2019-08-16,2019-08-17,78
Sebastian Yatra,2,12,2019-08-24,2019-08-25,90
Sebastian Yatra,2,12,2019-09-03,2019-09-04,115
Cosculluela,2,12,2018-05-02,2018-05-03,123
Cosculluela,2,12,2018-05-30,2018-05-31,75
Cosculluela,2,12,2018-07-04,2018-07-05,75
Cosculluela,2,12,2018-07-20,2018-07-21,68
Cosculluela,2,12,2018-07-27,2018-07-28,75
Cosculluela,2,12,2018-08-28,2018-08-29,104
KREAM,2,12,2017-01-14,2017-01-15,127
KREAM,2,12,2017-01-02,2017-01-03,143
SZA,2,12,2018-12-31,2019-01-01,97
Zach Bryan,2,12,2022-11-10,2022-11-11,91
Dimitri Vegas,2,12,2017-09-04,2017-09-05,152
Dimitri Vegas,2,12,2017-08-21,2017-08-22,123
Dimitri Vegas,2,12,2017-08-07,2017-08-08,134
Dimitri Vegas,2,12,2017-07-31,2017-08-01,138
Nio Garcia,2,12,2022-01-08,2022-01-09,148
Nio Garcia,2,12,2021-12-27,2021-12-28,112
21 Savage,2,12,2020-11-16,2020-11-17,137
21 Savage,2,12,2020-11-23,2020-11-24,189
Nio Garcia,2,12,2021-12-21,2021-12-22,149
BLANCO,2,12,2021-07-31,2021-08-07,193
BLANCO,2,12,2021-07-13,2021-07-14,174
BLANCO,2,12,2021-07-09,2021-07-10,154
BLANCO,2,12,2021-06-29,2021-06-30,165
Schürze,2,12,2022-06-24,2022-06-25,131
DJ Luian,2,12,2021-04-16,2021-04-17,157
DJ Luian,2,12,2021-04-19,2021-04-20,156
DJ Luian,2,12,2021-04-26,2021-04-27,143
DJ Luian,2,12,2021-05-03,2021-05-04,116
Naps,2,12,2022-05-20,2022-05-21,155
DJ Luian,2,12,2021-05-07,2021-05-08,111
DJ Luian,2,12,2021-05-12,2021-05-13,108
DJ Luian,2,12,2021-05-17,2021-05-18,125
DJ Luian,2,12,2021-07-07,2021-07-08,177
SAINt JHN,2,12,2019-07-28,2019-07-29,153
Nio Garcia,2,12,2021-11-17,2021-11-18,142
Nio Garcia,2,12,2021-09-21,2021-09-22,49
Nio Garcia,2,12,2021-09-18,2021-09-19,43
Nio Garcia,2,12,2021-09-04,2021-09-05,49
Nio Garcia,2,12,2021-08-06,2021-08-07,20
MC Kevin o Chris,2,12,2019-03-01,2019-03-02,141
Jhorrmountain,2,12,2020-08-14,2020-08-15,167
John Legend,2,12,2017-04-01,2017-04-02,149
Justin Quiles,2,12,2018-08-28,2018-08-29,156
Justin Quiles,2,12,2018-07-27,2018-07-28,144
Justin Quiles,2,12,2018-07-20,2018-07-21,147
MC Menor MT,2,12,2023-01-20,2023-01-21,117
Junior H,2,12,2022-09-15,2022-09-16,160
Junior H,2,12,2022-08-31,2022-09-01,158
Junior H,2,12,2022-08-12,2022-08-13,138
Junior H,2,12,2022-08-05,2022-08-06,108
Julia Michaels,2,12,2018-07-10,2018-07-12,177
Julia Michaels,2,12,2018-06-20,2018-06-21,140
John Legend,2,12,2017-04-09,2017-04-10,187
RAYE,2,12,2017-01-02,2017-01-03,31
Ninho,2,12,2022-05-20,2022-05-21,155
Zach Bryan,2,12,2022-10-09,2022-10-10,59
Zach Bryan,2,12,2022-10-16,2022-10-17,53
